SPID,GeoID,PID,SaleDate,Amount,Customers,Boxes,GeoID,Geo,Region
SP12,G4,P06,1/13/2022 0:00,4851,337,324,G4,New Zealand,APAC
SP04,G4,P15,11/26/2021 0:00,3346,193,129,G4,New Zealand,APAC
SP08,G4,P13,1/20/2021 0:00,11641,127,583,G4,New Zealand,APAC
SP06,G1,P02,7/29/2021 0:00,5579,67,224,G1,India,APAC
SP23,G6,P08,1/7/2022 0:00,539,254,45,G6,UK,Europe
SP20,G1,P13,3/4/2021 0:00,9695,130,511,G1,India,APAC
SP03,G6,P12,7/20/2021 0:00,15659,45,681,G6,UK,Europe
SP24,G4,P21,12/8/2021 0:00,8225,33,588,G4,New Zealand,APAC
SP07,G2,P18,11/12/2021 0:00,826,415,104,G2,USA,Americas
SP12,G5,P06,1/4/2022 0:00,5292,272,378,G5,Australia,APAC
SP10,G3,P04,4/12/2021 0:00,4298,91,287,G3,Canada,Americas
SP10,G5,P13,1/11/2021 0:00,4004,181,191,G5,Australia,APAC
SP07,G3,P20,6/7/2021 0:00,6153,86,411,G3,Canada,Americas
SP18,G2,P18,9/3/2021 0:00,9919,206,992,G2,USA,Americas
SP11,G1,P19,2/1/2022 0:00,2695,88,118,G1,India,APAC
SP23,G4,P15,4/27/2021 0:00,5684,113,228,G4,New Zealand,APAC
SP24,G5,P09,3/16/2021 0:00,721,82,91,G5,Australia,APAC
SP21,G3,P15,12/31/2021 0:00,1995,206,80,G3,Canada,Americas
SP14,G5,P01,6/17/2021 0:00,6867,169,625,G5,Australia,APAC
SP23,G2,P02,2/23/2022 0:00,1393,222,59,G2,USA,Americas
SP15,G4,P08,8/31/2021 0:00,7637,53,546,G4,New Zealand,APAC
SP03,G5,P10,8/3/2021 0:00,5845,47,325,G5,Australia,APAC
SP16,G3,P03,10/18/2021 0:00,9639,85,804,G3,Canada,Americas
SP06,G6,P18,9/1/2021 0:00,2135,170,238,G6,UK,Europe
SP04,G1,P01,2/4/2021 0:00,12418,113,1129,G1,India,APAC
SP15,G3,P08,3/10/2022 0:00,2219,144,171,G3,Canada,Americas
SP03,G1,P22,9/8/2021 0:00,2947,159,134,G1,India,APAC
SP04,G4,P19,3/16/2021 0:00,9184,135,383,G4,New Zealand,APAC
SP13,G4,P21,5/31/2021 0:00,6692,83,515,G4,New Zealand,APAC
SP07,G6,P20,7/26/2021 0:00,2016,52,112,G6,UK,Europe
SP19,G4,P02,11/12/2021 0:00,1057,96,45,G4,New Zealand,APAC
SP18,G2,P20,1/19/2022 0:00,9415,272,554,G2,USA,Americas
SP11,G3,P17,3/10/2021 0:00,2863,31,221,G3,Canada,Americas
SP19,G2,P16,2/18/2022 0:00,3458,52,577,G2,USA,Americas
SP07,G2,P04,1/4/2021 0:00,5040,59,315,G2,USA,Americas
SP18,G1,P10,11/2/2021 0:00,3346,233,177,G1,India,APAC
SP25,G1,P21,3/25/2021 0:00,6146,323,385,G1,India,APAC
SP02,G5,P02,10/21/2021 0:00,9555,46,354,G5,Australia,APAC
SP11,G2,P14,8/23/2021 0:00,10857,58,1358,G2,USA,Americas
SP04,G2,P12,12/10/2021 0:00,3423,236,137,G2,USA,Americas
SP13,G1,P03,3/25/2021 0:00,1897,181,159,G1,India,APAC
SP12,G3,P19,10/1/2021 0:00,12131,122,506,G3,Canada,Americas
SP16,G2,P19,1/21/2022 0:00,1491,18,71,G2,USA,Americas
SP25,G6,P11,1/20/2021 0:00,5915,32,282,G6,UK,Europe
SP02,G5,P10,4/7/2021 0:00,2093,136,124,G5,Australia,APAC
SP25,G3,P11,2/25/2021 0:00,5859,229,309,G3,Canada,Americas
SP19,G4,P21,3/3/2021 0:00,5299,91,332,G4,New Zealand,APAC
SP23,G2,P17,3/1/2022 0:00,15043,43,1158,G2,USA,Americas
SP17,G1,P11,11/5/2021 0:00,11249,130,593,G1,India,APAC
SP10,G6,P03,7/28/2021 0:00,875,235,73,G6,UK,Europe
SP01,G4,P19,1/25/2021 0:00,469,242,22,G4,New Zealand,APAC
SP22,G2,P03,3/11/2021 0:00,6902,328,493,G2,USA,Americas
SP01,G1,P01,11/15/2021 0:00,1435,76,160,G1,India,APAC
SP02,G3,P08,7/9/2021 0:00,8806,168,734,G3,Canada,Americas
SP19,G4,P05,8/17/2021 0:00,5096,249,319,G4,New Zealand,APAC
SP19,G2,P01,1/28/2022 0:00,7427,161,676,G2,USA,Americas
SP11,G3,P11,8/26/2021 0:00,2856,37,130,G3,Canada,Americas
SP04,G5,P09,10/15/2021 0:00,1484,446,186,G5,Australia,APAC
SP24,G6,P14,1/28/2022 0:00,693,172,70,G6,UK,Europe
SP19,G6,P22,10/18/2021 0:00,7,26,1,G6,UK,Europe
SP21,G6,P08,6/4/2021 0:00,525,43,44,G6,UK,Europe
SP20,G6,P13,11/18/2021 0:00,5334,104,267,G6,UK,Europe
SP16,G1,P15,6/24/2021 0:00,427,409,16,G1,India,APAC
SP11,G4,P01,3/25/2021 0:00,1295,316,118,G4,New Zealand,APAC
SP21,G4,P11,10/11/2021 0:00,6258,63,285,G4,New Zealand,APAC
SP14,G1,P22,11/11/2021 0:00,8120,214,370,G1,India,APAC
SP08,G1,P17,3/1/2021 0:00,8743,333,795,G1,India,APAC
SP08,G6,P18,8/31/2021 0:00,5684,20,812,G6,UK,Europe
SP01,G2,P14,12/15/2021 0:00,5012,39,716,G2,USA,Americas
SP09,G5,P10,4/12/2021 0:00,7686,452,427,G5,Australia,APAC
SP20,G6,P22,5/12/2021 0:00,8008,251,349,G6,UK,Europe
SP01,G3,P09,2/16/2022 0:00,266,72,34,G3,Canada,Americas
SP08,G4,P14,2/14/2022 0:00,15092,191,2156,G4,New Zealand,APAC
SP01,G5,P13,1/15/2021 0:00,4753,7,227,G5,Australia,APAC
SP06,G2,P06,1/5/2022 0:00,7539,54,539,G2,USA,Americas
SP16,G5,P02,1/21/2021 0:00,6335,63,235,G5,Australia,APAC
SP17,G6,P18,4/20/2021 0:00,1155,154,129,G6,UK,Europe
SP05,G1,P08,1/5/2022 0:00,987,12,83,G1,India,APAC
SP21,G4,P06,2/19/2021 0:00,9926,13,709,G4,New Zealand,APAC
SP15,G4,P07,10/19/2021 0:00,4480,513,187,G4,New Zealand,APAC
SP02,G1,P15,8/18/2021 0:00,5159,146,215,G1,India,APAC
SP21,G3,P03,8/20/2021 0:00,12061,28,862,G3,Canada,Americas
SP20,G1,P06,1/24/2022 0:00,1148,326,82,G1,India,APAC
SP25,G2,P06,2/23/2021 0:00,7525,165,443,G2,USA,Americas
SP01,G6,P18,10/11/2021 0:00,8288,289,829,G6,UK,Europe
SP17,G1,P08,1/4/2021 0:00,1442,296,111,G1,India,APAC
SP17,G5,P16,1/12/2021 0:00,196,343,28,G5,Australia,APAC
SP25,G1,P07,1/13/2021 0:00,1099,213,44,G1,India,APAC
SP18,G4,P07,7/13/2021 0:00,4298,76,187,G4,New Zealand,APAC
SP23,G4,P08,8/25/2021 0:00,7672,85,548,G4,New Zealand,APAC
SP01,G5,P06,7/27/2021 0:00,7490,116,500,G5,Australia,APAC
SP22,G1,P04,1/5/2022 0:00,1253,145,74,G1,India,APAC
SP13,G1,P04,11/26/2021 0:00,8876,154,494,G1,India,APAC
SP09,G1,P01,12/1/2021 0:00,5089,324,566,G1,India,APAC
SP14,G3,P22,7/14/2021 0:00,5838,123,266,G3,Canada,Americas
SP17,G3,P10,1/14/2022 0:00,12159,71,716,G3,Canada,Americas
SP15,G4,P12,1/25/2021 0:00,8673,250,347,G4,New Zealand,APAC
SP15,G1,P10,9/13/2021 0:00,10325,76,608,G1,India,APAC
SP04,G3,P06,3/25/2021 0:00,11802,34,787,G3,Canada,Americas
SP17,G5,P03,4/22/2021 0:00,5481,41,422,G5,Australia,APAC
SP04,G2,P16,5/10/2021 0:00,4130,437,590,G2,USA,Americas
SP15,G4,P05,6/1/2021 0:00,10927,292,643,G4,New Zealand,APAC
SP24,G6,P12,2/1/2022 0:00,3199,420,134,G6,UK,Europe
SP19,G1,P11,2/3/2021 0:00,952,75,48,G1,India,APAC
SP23,G3,P15,1/12/2022 0:00,5593,205,234,G3,Canada,Americas
SP19,G6,P15,5/4/2021 0:00,4704,249,181,G6,UK,Europe
SP01,G2,P21,4/15/2021 0:00,5572,116,398,G2,USA,Americas
SP07,G2,P11,11/4/2021 0:00,7147,456,325,G2,USA,Americas
SP09,G1,P11,4/13/2021 0:00,1120,92,56,G1,India,APAC
SP10,G1,P03,11/29/2021 0:00,8876,384,807,G1,India,APAC
SP17,G1,P18,3/16/2022 0:00,6783,38,969,G1,India,APAC
SP22,G2,P06,3/15/2021 0:00,9765,115,698,G2,USA,Americas
SP17,G2,P12,2/18/2022 0:00,4928,11,206,G2,USA,Americas
SP06,G4,P13,4/16/2021 0:00,8897,136,405,G4,New Zealand,APAC
SP08,G3,P20,11/8/2021 0:00,5663,356,378,G3,Canada,Americas
SP15,G1,P05,12/20/2021 0:00,1239,48,78,G1,India,APAC
SP19,G4,P12,2/1/2022 0:00,7280,159,304,G4,New Zealand,APAC
SP25,G3,P06,6/3/2021 0:00,9058,176,647,G3,Canada,Americas
SP03,G2,P10,1/11/2021 0:00,4473,3,236,G2,USA,Americas
SP13,G1,P21,2/9/2022 0:00,1393,148,88,G1,India,APAC
SP10,G6,P21,1/14/2022 0:00,1162,46,83,G6,UK,Europe
SP16,G3,P18,6/10/2021 0:00,1337,89,149,G3,Canada,Americas
SP09,G2,P21,11/23/2021 0:00,1659,148,128,G2,USA,Americas
SP21,G2,P08,8/5/2021 0:00,3297,189,236,G2,USA,Americas
SP04,G3,P07,11/17/2021 0:00,2877,222,116,G3,Canada,Americas
SP18,G1,P07,1/10/2022 0:00,1904,102,80,G1,India,APAC
SP09,G6,P02,7/22/2021 0:00,3843,142,148,G6,UK,Europe
SP01,G4,P16,3/15/2021 0:00,4739,553,593,G4,New Zealand,APAC
SP02,G4,P08,2/9/2021 0:00,1274,111,107,G4,New Zealand,APAC
SP01,G5,P20,3/29/2022 0:00,2408,76,142,G5,Australia,APAC
SP03,G4,P12,3/17/2021 0:00,350,270,14,G4,New Zealand,APAC
SP14,G4,P04,8/25/2021 0:00,7798,303,488,G4,New Zealand,APAC
SP10,G4,P09,11/16/2021 0:00,210,78,21,G4,New Zealand,APAC
SP08,G3,P11,11/25/2021 0:00,5964,137,284,G3,Canada,Americas
SP23,G4,P01,10/7/2021 0:00,6118,339,680,G4,New Zealand,APAC
SP09,G1,P22,8/9/2021 0:00,7077,50,295,G1,India,APAC
SP17,G1,P14,6/11/2021 0:00,763,547,77,G1,India,APAC
SP08,G3,P15,10/21/2021 0:00,1778,341,69,G3,Canada,Americas
SP17,G5,P19,7/13/2021 0:00,1568,130,66,G5,Australia,APAC
SP14,G2,P12,7/5/2021 0:00,11809,140,514,G2,USA,Americas
SP07,G6,P15,3/24/2022 0:00,5061,58,188,G6,UK,Europe
SP24,G1,P07,3/29/2022 0:00,6902,121,314,G1,India,APAC
SP14,G3,P05,2/15/2022 0:00,4732,468,250,G3,Canada,Americas
SP09,G2,P06,11/3/2021 0:00,1316,419,88,G2,USA,Americas
SP11,G6,P21,2/7/2022 0:00,203,31,13,G6,UK,Europe
SP21,G2,P16,1/25/2021 0:00,224,90,25,G2,USA,Americas
SP09,G1,P04,11/10/2021 0:00,4074,136,272,G1,India,APAC
SP25,G5,P13,1/26/2021 0:00,2618,202,138,G5,Australia,APAC
SP15,G4,P04,2/3/2022 0:00,259,185,15,G4,New Zealand,APAC
SP17,G4,P14,1/21/2022 0:00,8442,268,845,G4,New Zealand,APAC
SP03,G6,P19,6/4/2021 0:00,259,98,11,G6,UK,Europe
SP25,G4,P22,3/15/2022 0:00,3437,200,157,G4,New Zealand,APAC
SP15,G1,P01,3/1/2021 0:00,6069,183,552,G1,India,APAC
SP03,G5,P07,3/8/2022 0:00,7777,27,339,G5,Australia,APAC
SP03,G2,P14,6/4/2021 0:00,2156,42,216,G2,USA,Americas
SP13,G5,P14,7/7/2021 0:00,3269,84,364,G5,Australia,APAC
SP19,G4,P14,8/16/2021 0:00,12642,138,1265,G4,New Zealand,APAC
SP05,G1,P02,6/3/2021 0:00,8890,5,356,G1,India,APAC
SP02,G6,P07,2/18/2022 0:00,2737,200,125,G6,UK,Europe
SP23,G6,P09,6/22/2021 0:00,7651,8,957,G6,UK,Europe
SP01,G6,P10,6/14/2021 0:00,2380,188,140,G6,UK,Europe
SP21,G2,P17,6/21/2021 0:00,3500,177,350,G2,USA,Americas
SP16,G2,P08,11/8/2021 0:00,1890,125,158,G2,USA,Americas
SP05,G4,P04,4/12/2021 0:00,5397,426,300,G4,New Zealand,APAC
SP20,G4,P09,2/8/2021 0:00,2436,12,222,G4,New Zealand,APAC
SP14,G6,P14,2/15/2021 0:00,5663,252,708,G6,UK,Europe
SP17,G3,P20,1/1/2021 0:00,6832,162,456,G3,Canada,Americas
SP16,G6,P21,11/3/2021 0:00,21406,165,1428,G6,UK,Europe
SP17,G6,P12,5/7/2021 0:00,6489,59,295,G6,UK,Europe
SP10,G6,P18,7/29/2021 0:00,2149,82,269,G6,UK,Europe
SP20,G2,P19,12/17/2021 0:00,7420,259,354,G2,USA,Americas
SP08,G4,P02,5/5/2021 0:00,2709,56,113,G4,New Zealand,APAC
SP09,G1,P14,8/27/2021 0:00,5712,318,816,G1,India,APAC
SP22,G3,P12,9/30/2021 0:00,4158,80,189,G3,Canada,Americas
SP08,G5,P18,6/9/2021 0:00,7476,257,935,G5,Australia,APAC
SP03,G2,P18,4/30/2021 0:00,10808,46,1544,G2,USA,Americas
SP08,G3,P02,2/11/2022 0:00,2324,189,87,G3,Canada,Americas
SP08,G6,P05,2/5/2021 0:00,3101,99,173,G6,UK,Europe
SP23,G3,P14,3/29/2022 0:00,868,96,124,G3,Canada,Americas
SP11,G2,P07,3/8/2021 0:00,245,41,12,G2,USA,Americas
SP24,G1,P12,5/25/2021 0:00,4774,368,217,G1,India,APAC
SP23,G3,P22,5/20/2021 0:00,9681,257,388,G3,Canada,Americas
SP16,G5,P05,1/10/2022 0:00,11284,256,594,G5,Australia,APAC
SP25,G4,P20,8/2/2021 0:00,385,205,23,G4,New Zealand,APAC
SP24,G4,P10,6/14/2021 0:00,5593,80,295,G4,New Zealand,APAC
SP13,G5,P16,5/14/2021 0:00,1617,298,180,G5,Australia,APAC
SP04,G3,P12,12/24/2021 0:00,7224,110,289,G3,Canada,Americas
SP05,G5,P20,9/3/2021 0:00,4872,101,325,G5,Australia,APAC
SP14,G4,P20,2/18/2022 0:00,5404,52,361,G4,New Zealand,APAC
SP16,G1,P09,12/20/2021 0:00,8281,242,921,G1,India,APAC
SP13,G4,P07,2/22/2021 0:00,2569,38,117,G4,New Zealand,APAC
SP02,G4,P19,3/23/2021 0:00,7518,255,342,G4,New Zealand,APAC
SP20,G5,P19,1/12/2022 0:00,805,69,37,G5,Australia,APAC
SP18,G6,P09,7/22/2021 0:00,5824,314,530,G6,UK,Europe
SP14,G4,P03,8/5/2021 0:00,2359,100,169,G4,New Zealand,APAC
SP23,G3,P07,7/12/2021 0:00,3472,67,151,G3,Canada,Americas
SP16,G2,P10,1/13/2021 0:00,15694,387,826,G2,USA,Americas
SP07,G6,P05,12/28/2021 0:00,2653,128,166,G6,UK,Europe
SP06,G4,P12,1/4/2022 0:00,8190,56,328,G4,New Zealand,APAC
SP08,G6,P04,6/23/2021 0:00,14084,243,881,G6,UK,Europe
SP23,G1,P14,4/19/2021 0:00,2121,136,236,G1,India,APAC
SP16,G6,P10,12/24/2021 0:00,1491,522,88,G6,UK,Europe
SP10,G4,P04,3/28/2022 0:00,15071,33,887,G4,New Zealand,APAC
SP09,G1,P17,2/15/2022 0:00,3689,307,308,G1,India,APAC
SP17,G4,P04,12/16/2021 0:00,2345,160,157,G4,New Zealand,APAC
SP05,G2,P13,1/26/2021 0:00,1540,77,70,G2,USA,Americas
SP02,G6,P03,6/2/2021 0:00,13314,117,951,G6,UK,Europe
SP22,G3,P09,3/19/2021 0:00,10647,187,1331,G3,Canada,Americas
SP10,G1,P02,9/24/2021 0:00,9821,58,364,G1,India,APAC
SP12,G1,P19,5/21/2021 0:00,10857,141,494,G1,India,APAC
SP01,G4,P01,9/29/2021 0:00,2205,308,201,G4,New Zealand,APAC
SP01,G6,P03,3/30/2021 0:00,14301,178,1301,G6,UK,Europe
SP21,G2,P20,2/19/2021 0:00,238,93,16,G2,USA,Americas
SP04,G5,P20,10/28/2021 0:00,3584,111,211,G5,Australia,APAC
SP08,G2,P11,4/16/2021 0:00,15953,106,840,G2,USA,Americas
SP15,G3,P01,5/17/2021 0:00,12117,166,1347,G3,Canada,Americas
SP24,G2,P08,1/12/2022 0:00,15169,96,1167,G2,USA,Americas
SP03,G1,P10,7/27/2021 0:00,4977,21,262,G1,India,APAC
SP02,G2,P01,4/16/2021 0:00,8106,71,676,G2,USA,Americas
SP08,G5,P11,7/22/2021 0:00,5761,212,262,G5,Australia,APAC
SP14,G1,P20,9/21/2021 0:00,2849,76,179,G1,India,APAC
SP04,G1,P12,11/23/2021 0:00,6153,230,280,G1,India,APAC
SP22,G6,P14,4/16/2021 0:00,3325,94,416,G6,UK,Europe
SP23,G3,P17,11/10/2021 0:00,7161,194,717,G3,Canada,Americas
SP05,G4,P15,8/11/2021 0:00,10710,129,397,G4,New Zealand,APAC
SP15,G6,P10,4/22/2021 0:00,4767,9,265,G6,UK,Europe
SP06,G3,P14,2/24/2022 0:00,10290,232,1029,G3,Canada,Americas
SP01,G6,P06,6/16/2021 0:00,5775,199,361,G6,UK,Europe
SP06,G6,P21,11/23/2021 0:00,371,284,24,G6,UK,Europe
SP20,G1,P21,1/26/2021 0:00,4676,289,293,G1,India,APAC
SP10,G5,P22,4/20/2021 0:00,5383,211,235,G5,Australia,APAC
SP01,G3,P22,7/20/2021 0:00,10640,32,444,G3,Canada,Americas
SP06,G3,P07,3/9/2021 0:00,1309,39,57,G3,Canada,Americas
SP02,G5,P12,1/29/2021 0:00,301,227,14,G5,Australia,APAC
SP08,G2,P22,1/10/2022 0:00,8302,199,378,G2,USA,Americas
SP20,G5,P04,8/25/2021 0:00,4375,106,292,G5,Australia,APAC
SP24,G1,P15,7/6/2021 0:00,12481,181,481,G1,India,APAC
SP19,G5,P04,1/10/2022 0:00,6342,104,397,G5,Australia,APAC
SP14,G2,P03,4/29/2021 0:00,1764,366,136,G2,USA,Americas
SP01,G5,P19,4/22/2021 0:00,10969,314,458,G5,Australia,APAC
SP08,G6,P19,11/18/2021 0:00,1834,34,84,G6,UK,Europe
SP08,G6,P17,12/8/2021 0:00,5887,100,491,G6,UK,Europe
SP20,G5,P05,8/19/2021 0:00,6496,135,406,G5,Australia,APAC
SP02,G2,P15,7/8/2021 0:00,4760,90,184,G2,USA,Americas
SP12,G6,P03,5/21/2021 0:00,6272,216,571,G6,UK,Europe
SP07,G2,P16,8/25/2021 0:00,11599,63,1657,G2,USA,Americas
SP25,G1,P10,12/31/2021 0:00,882,215,47,G1,India,APAC
SP21,G5,P11,11/29/2021 0:00,2457,298,112,G5,Australia,APAC
SP14,G4,P10,6/22/2021 0:00,1211,122,72,G4,New Zealand,APAC
SP21,G1,P15,10/11/2021 0:00,3962,254,153,G1,India,APAC
SP24,G2,P14,8/25/2021 0:00,14021,128,1558,G2,USA,Americas
SP04,G2,P18,3/17/2021 0:00,1610,12,230,G2,USA,Americas
SP19,G3,P20,8/16/2021 0:00,7266,53,428,G3,Canada,Americas
SP19,G2,P02,4/9/2021 0:00,168,185,7,G2,USA,Americas
SP07,G1,P02,12/2/2021 0:00,10801,122,416,G1,India,APAC
SP17,G2,P20,2/22/2021 0:00,10101,290,595,G2,USA,Americas
SP16,G6,P15,6/30/2021 0:00,14630,100,610,G6,UK,Europe
SP25,G1,P16,3/24/2021 0:00,12306,175,1368,G1,India,APAC
SP07,G6,P10,9/1/2021 0:00,1029,180,58,G6,UK,Europe
SP10,G6,P15,11/22/2021 0:00,10563,74,441,G6,UK,Europe
SP19,G1,P22,2/1/2022 0:00,10486,87,456,G1,India,APAC
SP22,G6,P22,6/28/2021 0:00,3290,66,132,G6,UK,Europe
SP04,G5,P16,8/26/2021 0:00,4844,263,539,G5,Australia,APAC
SP13,G2,P11,2/1/2021 0:00,2100,115,111,G2,USA,Americas
SP14,G3,P11,2/15/2021 0:00,15729,67,828,G3,Canada,Americas
SP17,G5,P02,2/17/2021 0:00,8274,182,319,G5,Australia,APAC
SP21,G2,P15,5/11/2021 0:00,13482,157,500,G2,USA,Americas
SP02,G4,P02,12/17/2021 0:00,2226,181,90,G4,New Zealand,APAC
SP20,G6,P14,12/9/2021 0:00,7623,198,763,G6,UK,Europe
SP04,G3,P18,4/5/2021 0:00,3703,87,529,G3,Canada,Americas
SP03,G1,P20,9/13/2021 0:00,11193,29,659,G1,India,APAC
SP19,G5,P10,1/5/2021 0:00,11207,217,660,G5,Australia,APAC
SP18,G5,P11,6/9/2021 0:00,9261,104,421,G5,Australia,APAC
SP20,G6,P18,6/4/2021 0:00,10640,144,1183,G6,UK,Europe
SP12,G1,P15,2/10/2021 0:00,5964,5,230,G1,India,APAC
SP04,G6,P14,8/24/2021 0:00,1183,8,119,G6,UK,Europe
SP10,G2,P21,3/22/2022 0:00,11004,2,786,G2,USA,Americas
SP04,G1,P15,12/3/2021 0:00,1806,66,76,G1,India,APAC
SP12,G2,P11,5/28/2021 0:00,9688,331,462,G2,USA,Americas
SP17,G5,P13,1/5/2021 0:00,2352,81,112,G5,Australia,APAC
SP10,G2,P15,2/15/2021 0:00,5257,277,203,G2,USA,Americas
SP20,G4,P04,3/3/2021 0:00,6027,49,335,G4,New Zealand,APAC
SP15,G4,P18,6/24/2021 0:00,1638,53,234,G4,New Zealand,APAC
SP24,G3,P02,6/2/2021 0:00,9884,221,381,G3,Canada,Americas
SP07,G5,P17,5/19/2021 0:00,9114,12,702,G5,Australia,APAC
SP04,G6,P15,9/30/2021 0:00,4277,31,165,G6,UK,Europe
SP13,G3,P17,4/15/2021 0:00,5670,84,437,G3,Canada,Americas
SP02,G3,P12,11/15/2021 0:00,9590,127,400,G3,Canada,Americas
SP21,G1,P08,6/23/2021 0:00,7224,46,657,G1,India,APAC
SP22,G3,P05,3/26/2021 0:00,8547,395,535,G3,Canada,Americas
SP02,G1,P10,12/17/2021 0:00,1365,193,72,G1,India,APAC
SP07,G3,P16,12/9/2021 0:00,3164,168,528,G3,Canada,Americas
SP15,G4,P20,8/25/2021 0:00,3164,65,198,G4,New Zealand,APAC
SP18,G6,P17,1/24/2022 0:00,10892,11,838,G6,UK,Europe
SP10,G5,P01,2/19/2021 0:00,13734,100,1145,G5,Australia,APAC
SP17,G4,P21,10/25/2021 0:00,5852,370,418,G4,New Zealand,APAC
SP24,G3,P07,11/25/2021 0:00,10115,88,405,G3,Canada,Americas
SP16,G1,P17,6/30/2021 0:00,4998,81,385,G1,India,APAC
SP01,G3,P05,10/15/2021 0:00,3297,29,184,G3,Canada,Americas
SP03,G1,P12,1/21/2021 0:00,798,46,34,G1,India,APAC
SP11,G2,P19,8/13/2021 0:00,7756,348,338,G2,USA,Americas
SP12,G1,P01,11/25/2021 0:00,4676,149,426,G1,India,APAC
SP05,G5,P13,8/25/2021 0:00,5635,530,282,G5,Australia,APAC
SP25,G5,P06,5/3/2021 0:00,11942,81,703,G5,Australia,APAC
SP22,G5,P20,3/1/2021 0:00,3493,290,233,G5,Australia,APAC
SP20,G2,P05,7/27/2021 0:00,7427,22,437,G2,USA,Americas
SP05,G6,P12,3/4/2021 0:00,3255,87,131,G6,UK,Europe
SP14,G2,P05,1/8/2021 0:00,13678,38,760,G2,USA,Americas
SP08,G4,P04,4/22/2021 0:00,7063,286,416,G4,New Zealand,APAC
SP06,G1,P07,3/3/2022 0:00,1085,19,50,G1,India,APAC
SP06,G6,P16,2/7/2022 0:00,9128,14,1522,G6,UK,Europe
SP15,G5,P02,2/16/2022 0:00,9247,114,356,G5,Australia,APAC
SP18,G4,P04,11/30/2021 0:00,8127,37,452,G4,New Zealand,APAC
SP22,G5,P18,9/8/2021 0:00,7336,13,816,G5,Australia,APAC
SP09,G5,P22,2/10/2021 0:00,4193,140,175,G5,Australia,APAC
SP18,G6,P02,5/31/2021 0:00,11466,148,459,G6,UK,Europe
SP01,G2,P08,7/8/2021 0:00,483,108,44,G2,USA,Americas
SP10,G6,P20,2/18/2022 0:00,5621,167,313,G6,UK,Europe
SP08,G5,P09,2/5/2021 0:00,2905,165,364,G5,Australia,APAC
SP07,G1,P11,9/8/2021 0:00,12418,580,565,G1,India,APAC
SP18,G1,P08,6/22/2021 0:00,6860,405,528,G1,India,APAC
SP13,G5,P20,6/22/2021 0:00,10976,119,646,G5,Australia,APAC
SP22,G6,P07,2/4/2022 0:00,2205,204,101,G6,UK,Europe
SP08,G4,P10,10/20/2021 0:00,21,184,2,G4,New Zealand,APAC
SP17,G4,P08,12/24/2021 0:00,7749,105,705,G4,New Zealand,APAC
SP11,G5,P18,5/19/2021 0:00,5173,41,739,G5,Australia,APAC
SP12,G6,P18,1/8/2021 0:00,2205,59,245,G6,UK,Europe
SP13,G6,P01,1/18/2022 0:00,2681,35,298,G6,UK,Europe
SP12,G4,P02,2/12/2021 0:00,6489,219,241,G4,New Zealand,APAC
SP08,G3,P14,12/15/2021 0:00,4529,15,567,G3,Canada,Americas
SP21,G1,P03,12/15/2021 0:00,3759,57,290,G1,India,APAC
SP06,G1,P13,12/2/2021 0:00,1099,271,58,G1,India,APAC
SP01,G4,P21,3/4/2021 0:00,1911,141,147,G4,New Zealand,APAC
SP18,G4,P06,9/8/2021 0:00,2765,31,173,G4,New Zealand,APAC
SP07,G3,P03,3/28/2022 0:00,6118,26,471,G3,Canada,Americas
SP03,G1,P02,8/30/2021 0:00,6069,178,234,G1,India,APAC
SP06,G1,P22,2/8/2022 0:00,2471,135,108,G1,India,APAC
SP11,G3,P02,12/14/2021 0:00,98,321,5,G3,Canada,Americas
SP10,G4,P21,12/6/2021 0:00,4312,404,308,G4,New Zealand,APAC
SP14,G6,P13,7/5/2021 0:00,6776,356,308,G6,UK,Europe
SP19,G3,P13,9/13/2021 0:00,3871,234,176,G3,Canada,Americas
SP18,G4,P18,4/22/2021 0:00,5698,71,814,G4,New Zealand,APAC
SP06,G1,P15,10/4/2021 0:00,8078,170,324,G1,India,APAC
SP25,G6,P04,5/4/2021 0:00,2086,274,123,G6,UK,Europe
SP15,G3,P12,3/4/2021 0:00,7329,109,319,G3,Canada,Americas
SP22,G6,P20,12/7/2021 0:00,2030,31,136,G6,UK,Europe
SP12,G2,P02,11/12/2021 0:00,4641,178,186,G2,USA,Americas
SP11,G6,P11,3/11/2021 0:00,6090,49,290,G6,UK,Europe
SP02,G1,P14,3/24/2021 0:00,5698,51,713,G1,India,APAC
SP02,G3,P07,1/26/2022 0:00,1162,277,51,G3,Canada,Americas
SP15,G2,P16,2/7/2022 0:00,4963,93,552,G2,USA,Americas
SP15,G5,P07,1/14/2021 0:00,504,56,21,G5,Australia,APAC
SP07,G5,P13,3/10/2022 0:00,5733,47,273,G5,Australia,APAC
SP07,G4,P14,4/9/2021 0:00,1848,139,264,G4,New Zealand,APAC
SP05,G4,P10,6/8/2021 0:00,6356,13,335,G4,New Zealand,APAC
SP24,G6,P11,2/16/2022 0:00,1421,110,75,G6,UK,Europe
SP16,G4,P18,11/18/2021 0:00,9401,132,1176,G4,New Zealand,APAC
SP24,G6,P22,2/19/2021 0:00,9968,92,399,G6,UK,Europe
SP15,G2,P09,10/8/2021 0:00,1827,47,203,G2,USA,Americas
SP16,G1,P05,8/12/2021 0:00,12110,390,673,G1,India,APAC
SP08,G6,P16,6/18/2021 0:00,5033,244,560,G6,UK,Europe
